gap_units,total_units,work_cv,relay_task_copies,groups,need_A_uav,need_B_uav,need_C_uav,need_A_battery,need_B_battery,need_C_battery,need_R_uav,need_R_component
16,46,0.3156774762057579,9,S001;S002 | S003;S006;S007;S011 | S004;S005;S008;S009;S010;S012;S013;S014;S015,7,4,3,7,6,5,6,8
12,42,0.45397020644873254,9,S001;S002;S008;S009;S010;S012;S013;S014;S015 | S003;S007;S011 | S004;S005;S006,6,3,3,7,4,5,6,8
14,44,0.40431324629239546,9,S001;S002;S008;S009;S010;S012;S013;S014 | S003;S007;S011;S015 | S004;S005;S006,6,4,3,7,5,5,6,8
14,44,0.3997679679795602,9,S001;S002;S008;S009;S010;S012;S013;S014 | S003;S007;S011 | S004;S005;S006;S015,6,4,3,7,5,5,6,8
14,44,0.3702335453929746,10,S001;S002;S008;S009;S010;S013;S014;S015 | S003;S007;S011;S012 | S004;S005;S006,6,3,3,7,5,5,6,9
15,45,0.3324630154485927,10,S001;S002;S008;S009;S010;S013;S014 | S003;S007;S011;S012;S015 | S004;S005;S006,6,4,3,7,5,5,6,9
15,45,0.3129740019744934,10,S001;S002;S008;S009;S010;S013;S014 | S003;S007;S011;S012 | S004;S005;S006;S015,6,4,3,7,5,5,6,9
14,44,0.3580187184749162,10,S001;S002;S008;S009;S010;S013;S014;S015 | S003;S007;S011 | S004;S005;S006;S012,6,4,3,7,5,5,6,8
15,45,0.3040417545291986,10,S001;S002;S008;S009;S010;S013;S014 | S003;S007;S011;S015 | S004;S005;S006;S012,6,5,3,7,5,5,6,8
14,44,0.31345181981326403,10,S001;S002;S008;S009;S010;S013;S014 | S003;S007;S011 | S004;S005;S006;S012;S015,6,4,3,7,5,5,6,8
12,42,0.27062781804705144,10,S001;S002;S008;S012;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006,5,3,3,7,4,5,6,9
14,44,0.2824355056102404,10,S001;S002;S008;S012 | S003;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S006,5,4,3,7,5,5,6,9
14,44,0.22506682094286745,10,S001;S002;S008;S012 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S015,5,4,3,7,5,5,6,9
13,43,0.2836257283859614,10,S001;S002;S008;S015 | S003;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S006,5,3,3,7,5,5,6,9
14,44,0.3072937627963995,10,S001;S002;S008 | S003;S007;S009;S010;S011;S012;S013;S014;S015 | S004;S005;S006,5,4,3,7,5,5,6,9
14,44,0.24816720926068614,10,S001;S002;S008 | S003;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S006;S015,5,4,3,7,5,5,6,9
14,44,0.1650462828014694,11,S001;S002;S008;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S012,5,4,3,7,5,5,6,9
15,45,0.19174442402079558,11,S001;S002;S008 | S003;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S006;S012,5,5,3,7,5,5,6,9
14,44,0.13516063289802074,11,S001;S002;S008 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S012;S015,5,4,3,7,5,5,6,9
13,43,0.21987819214741666,10,S001;S002;S008;S012;S015 | S003;S007;S011 | S004;S005;S006;S009;S010;S013;S014,7,3,3,7,4,5,6,8
15,45,0.1707226268294008,10,S001;S002;S008;S012 | S003;S007;S011;S015 | S004;S005;S006;S009;S010;S013;S014,7,4,3,7,5,5,6,8
15,45,0.22691998671189512,10,S001;S002;S008;S012 | S003;S007;S011 | S004;S005;S006;S009;S010;S013;S014;S015,7,4,3,7,5,5,6,8
15,45,0.11128830510432801,11,S001;S002;S008;S015 | S003;S007;S011;S012 | S004;S005;S006;S009;S010;S013;S014,7,3,3,7,5,5,6,9
16,46,0.08096724888491842,11,S001;S002;S008 | S003;S007;S011;S012;S015 | S004;S005;S006;S009;S010;S013;S014,7,4,3,7,5,5,6,9
16,46,0.1369972562108111,11,S001;S002;S008 | S003;S007;S011;S012 | S004;S005;S006;S009;S010;S013;S014;S015,7,4,3,7,5,5,6,9
15,45,0.22791260291027132,10,S001;S002;S008;S015 | S003;S007;S011 | S004;S005;S006;S009;S010;S012;S013;S014,7,4,3,7,5,5,6,8
16,46,0.1909756593291377,10,S001;S002;S008 | S003;S007;S011;S015 | S004;S005;S006;S009;S010;S012;S013;S014,7,5,3,7,5,5,6,8
15,45,0.2500918220880962,10,S001;S002;S008 | S003;S007;S011 | S004;S005;S006;S009;S010;S012;S013;S014;S015,7,4,3,7,5,5,6,8
16,46,0.3039817980023176,9,S001;S002;S009;S010;S012;S013;S014;S015 | S003;S007;S008;S011 | S004;S005;S006,6,4,3,7,6,5,6,9
17,47,0.27446248753678965,9,S001;S002;S009;S010;S012;S013;S014 | S003;S007;S008;S011;S015 | S004;S005;S006,6,4,3,7,7,5,6,9
18,48,0.24269867897870562,9,S001;S002;S009;S010;S012;S013;S014 | S003;S007;S008;S011 | S004;S005;S006;S015,6,5,3,7,7,5,6,9
14,44,0.2747673696510228,10,S001;S002;S009;S010;S013;S014;S015 | S003;S007;S008;S011;S012 | S004;S005;S006,6,3,3,7,5,5,6,9
15,45,0.26946019263201043,10,S001;S002;S009;S010;S013;S014 | S003;S007;S008;S011;S012;S015 | S004;S005;S006,6,3,3,7,6,5,6,9
16,46,0.21955274979678505,10,S001;S002;S009;S010;S013;S014 | S003;S007;S008;S011;S012 | S004;S005;S006;S015,6,4,3,7,6,5,6,9
16,46,0.1884538577295931,10,S001;S002;S009;S010;S013;S014;S015 | S003;S007;S008;S011 | S004;S005;S006;S012,6,4,3,7,6,5,6,9
17,47,0.15307433388180017,10,S001;S002;S009;S010;S013;S014 | S003;S007;S008;S011;S015 | S004;S005;S006;S012,6,4,3,7,7,5,6,9
17,47,0.1319695108716435,10,S001;S002;S009;S010;S013;S014 | S003;S007;S008;S011 | S004;S005;S006;S012;S015,6,4,3,7,7,5,6,9
15,45,0.3513913041736319,10,S001;S002;S012;S015 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S006,5,4,3,7,6,5,6,9
16,46,0.3919938227302428,10,S001;S002;S012 | S003;S007;S008;S009;S010;S011;S013;S014;S015 | S004;S005;S006,5,4,3,7,7,5,6,9
17,47,0.3357349570389954,10,S001;S002;S012 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S006;S015,5,5,3,7,7,5,6,9
13,43,0.39482449438244904,10,S001;S002;S015 | S003;S007;S008;S009;S010;S011;S012;S013;S014 | S004;S005;S006,5,3,3,7,5,5,6,9
14,44,0.4399149846241637,10,S001;S002 | S003;S007;S008;S009;S010;S011;S012;S013;S014;S015 | S004;S005;S006,5,3,3,7,6,5,6,9
15,45,0.38581892910384274,10,S001;S002 | S003;S007;S008;S009;S010;S011;S012;S013;S014 | S004;S005;S006;S015,5,4,3,7,6,5,6,9
15,45,0.29256234506874246,11,S001;S002;S015 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S006;S012,5,4,3,7,6,5,6,9
16,46,0.3421729156677212,11,S001;S002 | S003;S007;S008;S009;S010;S011;S013;S014;S015 | S004;S005;S006;S012,5,4,3,7,7,5,6,9
16,46,0.2959777219064039,11,S001;S002 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S006;S012;S015,5,4,3,7,7,5,6,9
17,47,0.10765674537800525,10,S001;S002;S012;S015 | S003;S007;S008;S011 | S004;S005;S006;S009;S010;S013;S014,7,4,3,7,6,5,6,9
18,48,0.12665970249577466,10,S001;S002;S012 | S003;S007;S008;S011;S015 | S004;S005;S006;S009;S010;S013;S014,7,4,3,7,7,5,6,9
19,49,0.16298064472017676,10,S001;S002;S012 | S003;S007;S008;S011 | S004;S005;S006;S009;S010;S013;S014;S015,7,5,3,7,7,5,6,9
15,45,0.13719881149012475,11,S001;S002;S015 | S003;S007;S008;S011;S012 | S004;S005;S006;S009;S010;S013;S014,7,3,3,7,5,5,6,9
16,46,0.1869707255193833,11,S001;S002 | S003;S007;S008;S011;S012;S015 | S004;S005;S006;S009;S010;S013;S014,7,3,3,7,6,5,6,9
17,47,0.19023312047214896,11,S001;S002 | S003;S007;S008;S011;S012 | S004;S005;S006;S009;S010;S013;S014;S015,7,4,3,7,6,5,6,9
17,47,0.16670605092701088,10,S001;S002;S015 | S003;S007;S008;S011 | S004;S005;S006;S009;S010;S012;S013;S014,7,4,3,7,6,5,6,9
18,48,0.18966118418896868,10,S001;S002 | S003;S007;S008;S011;S015 | S004;S005;S006;S009;S010;S012;S013;S014,7,4,3,7,7,5,6,9
18,48,0.22409624509660475,10,S001;S002 | S003;S007;S008;S011 | S004;S005;S006;S009;S010;S012;S013;S014;S015,7,4,3,7,7,5,6,9
16,46,0.30624380182184935,8,S001;S002;S009;S010;S012;S013;S014;S015 | S003;S007;S011 | S004;S005;S006;S008,6,5,3,7,6,5,6,8
18,48,0.24905691055371207,8,S001;S002;S009;S010;S012;S013;S014 | S003;S007;S011;S015 | S004;S005;S006;S008,6,6,3,7,7,5,6,8
17,47,0.25853836488272375,8,S001;S002;S009;S010;S012;S013;S014 | S003;S007;S011 | S004;S005;S006;S008;S015,6,5,3,7,7,5,6,8
16,46,0.212855163898068,9,S001;S002;S009;S010;S013;S014;S015 | S003;S007;S011;S012 | S004;S005;S006;S008,6,4,3,7,6,5,6,9
18,48,0.17230448311771251,9,S001;S002;S009;S010;S013;S014 | S003;S007;S011;S012;S015 | S004;S005;S006;S008,6,5,3,7,7,5,6,9
17,47,0.15612536207391065,9,S001;S002;S009;S010;S013;S014 | S003;S007;S011;S012 | S004;S005;S006;S008;S015,6,4,3,7,7,5,6,9
14,44,0.23873298566454937,9,S001;S002;S009;S010;S013;S014;S015 | S003;S007;S011 | S004;S005;S006;S008;S012,6,4,3,7,5,5,6,8
16,46,0.17780735143280244,9,S001;S002;S009;S010;S013;S014 | S003;S007;S011;S015 | S004;S005;S006;S008;S012,6,5,3,7,6,5,6,8
15,45,0.21405780680483677,9,S001;S002;S009;S010;S013;S014 | S003;S007;S011 | S004;S005;S006;S008;S012;S015,6,4,3,7,6,5,6,8
16,46,0.19207575360131574,9,S001;S002;S012;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S008,5,5,3,7,6,5,6,9
18,48,0.2374391492749927,9,S001;S002;S012 | S003;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S006;S008,5,6,3,7,7,5,6,9
17,47,0.1830635769272926,9,S001;S002;S012 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S008;S015,5,5,3,7,7,5,6,9
15,45,0.2406593312865674,9,S001;S002;S015 | S003;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S006;S008,5,4,3,7,6,5,6,9
17,47,0.2920865588626166,9,S001;S002 | S003;S007;S009;S010;S011;S012;S013;S014;S015 | S004;S005;S006;S008,5,5,3,7,7,5,6,9
16,46,0.24185282019069626,9,S001;S002 | S003;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S006;S008;S015,5,4,3,7,7,5,6,9
14,44,0.1586049561606837,10,S001;S002;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S008;S012,5,4,3,7,5,5,6,9
16,46,0.21650595040575235,10,S001;S002 | S003;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S006;S008;S012,5,5,3,7,6,5,6,9
15,45,0.1863647146321691,10,S001;S002 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S008;S012;S015,5,4,3,7,6,5,6,9
17,47,0.26380938784620905,9,S001;S002;S012;S015 | S003;S007;S011 | S004;S005;S006;S008;S009;S010;S013;S014,7,5,3,7,6,5,6,8
19,49,0.24853325549369612,9,S001;S002;S012 | S003;S007;S011;S015 | S004;S005;S006;S008;S009;S010;S013;S014,7,6,3,7,7,5,6,8
18,48,0.3058192925701527,9,S001;S002;S012 | S003;S007;S011 | S004;S005;S006;S008;S009;S010;S013;S014;S015,7,5,3,7,7,5,6,8
17,47,0.21125375335927743,10,S001;S002;S015 | S003;S007;S011;S012 | S004;S005;S006;S008;S009;S010;S013;S014,7,4,3,7,6,5,6,9
19,49,0.2237971372902246,10,S001;S002 | S003;S007;S011;S012;S015 | S004;S005;S006;S008;S009;S010;S013;S014,7,5,3,7,7,5,6,9
18,48,0.26545565946317345,10,S001;S002 | S003;S007;S011;S012 | S004;S005;S006;S008;S009;S010;S013;S014;S015,7,4,3,7,7,5,6,9
15,45,0.3087992816744986,9,S001;S002;S015 | S003;S007;S011 | S004;S005;S006;S008;S009;S010;S012;S013;S014,7,4,3,7,5,5,6,8
17,47,0.30246830768889427,9,S001;S002 | S003;S007;S011;S015 | S004;S005;S006;S008;S009;S010;S012;S013;S014,7,5,3,7,6,5,6,8
16,46,0.35665169647849915,9,S001;S002 | S003;S007;S011 | S004;S005;S006;S008;S009;S010;S012;S013;S014;S015,7,4,3,7,6,5,6,8
